seq_id,title,team,intent_class,request_type,is_form_reply,reply_len,desc_len,top1_faiss,top2_faiss,top5_mean,top5_min,top5_max,retrieval_margin,retrieval_spread,top1_team,top1_class,top5_teams,top5_classes
R-1594,License for user XFTG,(GI-IaaS) Development Platform,software_license,Service request,1,1229,51,0.749172568321228,0.6712461113929749,0.6627246141433716,0.6208075284957886,0.749172568321228,0.07792645692825317,0.12836503982543945,(GI-IaaS) Development Platform,software_license,(GI-IaaS) Development Platform|(GI-IaaS) Development Platform|(GI-IaaS) Development Platform|(GI-IaaS) Development Platform|(GI-IaaS) Development Platform,software_license|software_license|software_license|other|software_license
R-16,Installation tool for test for Client,(GI-UX) Group,software_license,Service request,1,2261,161,0.5845149159431458,0.5720873475074768,0.5673574209213257,0.5511229038238525,0.5845149159431458,0.012427568435668945,0.03339201211929321,(GI-UX) File & Print,software_support,(GI-UX) File & Print|(GI-CF) Robot Process Automation|(GI-UX) Group|(GI-UX) File & Print|(GI-UX) Group,software_support|admin_rights|software_license|admin_rights|software_license
R-167,issue with citrix workspace triyng connect production,(GI-UX) File & Print,software_support,Service request,1,422,310,0.7255876064300537,0.6597598791122437,0.6646355390548706,0.6407451033592224,0.7255876064300537,0.06582772731781006,0.0848425030708313,(GI-UX) Windows,software_support,(GI-UX) Windows|(GI-UX) Group|(GI-UX) Group|(GI-UX) Group|(GI-UX) Group,software_support|software_support|software_license|hardware_support|software_support
R-169,GFT Italy: element activation problem,(GI-SaaS) Salesforce,enterprise_systems,Service request,1,701,222,0.9668254852294922,0.9142612218856812,0.921434760093689,0.9041767120361328,0.9668254852294922,0.052564263343811035,0.06264877319335938,(GI-SaaS) Salesforce,enterprise_systems,(GI-SaaS) Salesforce|(GI-SaaS) Salesforce|(GI-SaaS) Salesforce|(GI-SaaS) Salesforce|(GI-SaaS) Salesforce,enterprise_systems|enterprise_systems|enterprise_systems|enterprise_systems|enterprise_systems
R-172,I need Visual Studio License,(GI-IaaS) Admin - License & Asset Management,software_license,Service request,1,2124,84,1.0,0.9818039536476135,0.8357800245285034,0.6071788668632507,1.0,0.018196046352386475,0.39282113313674927,(GI-UX) Group,software_license,(GI-UX) Group|(GI-IaaS) Admin - License & Asset Management|(GI-UX) Group|(GI-IaaS) Admin - License & Asset Management|(GI-IaaS) Admin - License & Asset Management,software_license|software_license|software_license|software_license|software_license
R-173,VPN connected but I don't have access to the servers,"(GI-IaaS) Network Cloud (Azure, Remote Access)",other,Incident,0,261,224,0.6147580742835999,0.6001065969467163,0.595391571521759,0.5691987872123718,0.6147580742835999,0.014651477336883545,0.04555928707122803,(GI-UX) Network Access,vpn_access,"(GI-UX) Network Access|(GI-IaaS) Network Cloud (Azure, Remote Access)|(GI-UX) Group|(GI-UX) Network Access|(GI-SM) Service Desk",vpn_access|vpn_access|other|other|other
R-174,I need to add access to BPER network via GFT VPN like other colleagues (e.g. Mar,(GI-UX) Network Access,vpn_access,Service request,1,1252,131,0.9613192677497864,0.9566649794578552,0.915841281414032,0.8734114170074463,0.9613192677497864,0.004654288291931152,0.08790785074234009,(GI-UX) Network Access,vpn_access,(GI-UX) Network Access|(GI-UX) Network Access|(GI-UX) Group|(GI-UX) Network Access|(GI-UX) Group,vpn_access|vpn_access|vpn_access|vpn_access|vpn_access
R-175,I need to add access to BPER network via GFT VPN like other colleagues (e.g. Sam,(GI-UX) Network Access,vpn_access,Service request,1,1249,122,0.9566649198532104,0.9414232969284058,0.9068156480789185,0.8709244728088379,0.9566649198532104,0.015241622924804688,0.08574044704437256,(GI-UX) Network Access,vpn_access,(GI-UX) Network Access|(GI-UX) Network Access|(GI-UX) Group|(GI-UX) Network Access|(GI-UX) Group,vpn_access|vpn_access|vpn_access|vpn_access|vpn_access
R-176,I need to add access to BPER network via GFT VPN like other colleagues (e.g. Gio,(GI-UX) Network Access,vpn_access,Service request,1,1245,130,0.9613192081451416,0.9414231777191162,0.9175111651420593,0.8931469917297363,0.9613192081451416,0.01989603042602539,0.06817221641540527,(GI-UX) Network Access,vpn_access,(GI-UX) Network Access|(GI-UX) Network Access|(GI-UX) Group|(GI-UX) Network Access|(GI-UX) Group,vpn_access|vpn_access|vpn_access|vpn_access|vpn_access
R-177,cant access to gft even if vpn is on,(GI-UX) Network Access,vpn_access,Incident,1,735,95,0.685899019241333,0.6854933500289917,0.658029317855835,0.636216938495636,0.685899019241333,0.0004056692123413086,0.04968208074569702,(GI-UX) Windows,software_support,(GI-UX) Windows|(GI-UX) Network Access|(GI-UX) Group|(GI-UX) Group|(GI-UX) Network Access,software_support|vpn_access|software_support|vpn_access|other
R-18,GFT AMERICA LLC_MARCO ESPOSITO_XYZ123,(GI-UX) Application,absence,Service request,1,564,202,0.7522178292274475,0.7160540223121643,0.7083668112754822,0.6760861873626709,0.7522178292274475,0.0361638069152832,0.07613164186477661,(GI-UX) Application,absence,(GI-UX) Application|(GI-UX) Application|(GI-SaaS) Salesforce|(GI-SaaS) Salesforce|(GI-UX) Application,absence|absence|absence|absence|absence
R-180,I need a license to access Jira,(GI-IaaS) Development Platform,software_license,Service request,1,1241,116,1.0000001192092896,0.9957649111747742,0.9760767817497253,0.9260880351066589,1.0000001192092896,0.004235208034515381,0.07391208410263062,(GI-IaaS) Development Platform,software_license,(GI-IaaS) Development Platform|(GI-IaaS) Development Platform|(GI-IaaS) Development Platform|(GI-IaaS) Development Platform|(GI-IaaS) Development Platform,software_license|software_license|software_license|software_license|software_license
R-181,MS Teams policies,(GI-IaaS) Backend M365 (2nd level),other,Service request,1,693,71,0.5401431322097778,0.5295411348342896,0.5044024586677551,0.4663117527961731,0.5401431322097778,0.010601997375488281,0.07383137941360474,(GI-SM) Service Desk,other,(GI-SM) Service Desk|(GI-UX) Group|(GI-UX) Group|(GI-UX) File & Print|(GI-UX) Account Management,other|software_support|hardware_support|software_support|collaboration
R-185,Reset password for Karen Mitchell,(GI-UX) Group,password_reset,Service request,1,419,76,0.7216641306877136,0.7198908925056458,0.7034017443656921,0.6780468225479126,0.7216641306877136,0.001773238182067871,0.043617308139801025,(GI-UX) Group,password_reset,(GI-UX) Group|(GI-UX) Group|(GI-UX) Group|(GI-UX) Group|(GI-UX) Group,password_reset|password_reset|password_reset|password_reset|password_reset
R-186,Enable access to server from QRS vpn,"(GI-IaaS) Network Cloud (Azure, Remote Access)",vpn_access,Service request,1,1111,188,0.7016285061836243,0.5854182243347168,0.5984286069869995,0.5550205111503601,0.7016285061836243,0.11621028184890747,0.14660799503326416,(GI-UX) Network Access,vpn_access,"(GI-UX) Network Access|(GI-UX) Network Access|(GI-UX) Group|(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)|(GI-UX) Network Access",vpn_access|vpn_access|vpn_access|vpn_access|vpn_access
R-187,"I need to install VPN client software ""anyconnect-win-4.9.06037-core-vpn-predepl",(GI-UX) Group,software_license,Service request,1,2159,106,0.6787633895874023,0.6742784976959229,0.6640734672546387,0.6311372518539429,0.6787633895874023,0.004484891891479492,0.04762613773345947,(GI-UX) Group,software_license,(GI-UX) Group|(GI-UX) Group|(GI-UX) File & Print|(GI-UX) Group|(GI-UX) Group,software_license|software_support|admin_rights|other|software_license
R-188,I need GFT Google Account,(GI-IaaS) Cloud Services,other,Service request,0,249,112,0.9993037581443787,0.6805339455604553,0.6880971193313599,0.5554667711257935,0.9993037581443787,0.31876981258392334,0.4438369870185852,(GI-IaaS) Cloud Services,other,(GI-IaaS) Cloud Services|(GI-IaaS) Cloud Services|(GI-UX) Group|(GI-IaaS) Cloud Services|(GI-UX) Group,other|other|hardware_support|other|vpn_access
R-193,Need administrator rights,(GI-CF) Robot Process Automation,admin_rights,Service request,1,4724,126,0.9831215143203735,0.979604959487915,0.8945439457893372,0.7923842072486877,0.9831215143203735,0.003516554832458496,0.1907373070716858,(GI-CF) Robot Process Automation,admin_rights,(GI-CF) Robot Process Automation|(GI-CF) Robot Process Automation|(GI-CF) Robot Process Automation|(GI-CF) Robot Process Automation|(GI-CF) Robot Process Automation,admin_rights|admin_rights|admin_rights|admin_rights|admin_rights
R-194,Offboard employee John Doe on 2024-07-18 [Ticket to manage virtual devices retir,(GI-IaaS) Backend Application Srv. & Project Support,offboarding,Service request,0,128,209,0.8977068662643433,0.8580430746078491,0.8483023643493652,0.8235536217689514,0.8977068662643433,0.03966379165649414,0.07415324449539185,(LF) IT Office Access Italy,offboarding,(LF) IT Office Access Italy|(GI-UX) Group|(GI-IaaS) Backend Application Srv. & Project Support|(GI-IaaS) Backend Application Srv. & Project Support|(GI-IaaS) Backend Application Srv. & Project Support,offboarding|offboarding|offboarding|offboarding|offboarding
R-196,Offboard employee Emmett Holt on 2024-07-18 [Ticket to manage device retirements,(GI-UX) File & Print,offboarding,Service request,0,130,212,0.7814501523971558,0.7623646855354309,0.7620211839675903,0.7519602179527283,0.7814501523971558,0.019085466861724854,0.02948993444442749,(GI-UX) Group,offboarding,(GI-UX) Group|(LF) IT Office Access Italy|(GI-IaaS) Backend Application Srv. & Project Support|(LF) IT Office Access Italy|(LF) IT Office Access Italy,offboarding|offboarding|offboarding|offboarding|offboarding
R-198,Jira Licence,(GI-IaaS) Development Platform,software_license,Service request,1,1322,110,0.8402281999588013,0.8191632628440857,0.8093449473381042,0.7885116338729858,0.8402281999588013,0.021064937114715576,0.05171656608581543,(GI-IaaS) Development Platform,software_license,(GI-IaaS) Development Platform|(GI-IaaS) Development Platform|(GI-IaaS) Development Platform|(GI-IaaS) Development Platform|(GI-IaaS) Development Platform,software_license|software_license|software_license|software_license|software_license
R-199,I Need the license for work on tasks,(GI-IaaS) Development Platform,other,Service request,0,74,96,0.866106390953064,0.8514513969421387,0.8434449434280396,0.8205017447471619,0.866106390953064,0.014654994010925293,0.0456046462059021,(GI-IaaS) Development Platform,software_license,(GI-IaaS) Development Platform|(GI-IaaS) Development Platform|(GI-SM) Service Desk|(GI-IaaS) Development Platform|(GI-IaaS) Development Platform,software_license|software_license|software_license|software_license|software_license
R-2,incorrect absence time for day 28th august,(GI-UX) Application,absence,Incident,1,549,101,0.6913961172103882,0.6518107652664185,0.6037164926528931,0.5516428351402283,0.6913961172103882,0.03958535194396973,0.1397532820701599,(GI-UX) Application,absence,(GI-UX) Application|(GI-SaaS) Salesforce|(GI-SaaS) Salesforce|(GI-UX) Application|(GI-SaaS) Salesforce,absence|other|absence|absence|other
R-200,I need a smartphone for Emma Rossi,(GI-UX) Mobile Device Management,hardware_support,Service request,1,878,110,0.677128255367279,0.5624306201934814,0.5290353894233704,0.42976346611976624,0.677128255367279,0.11469763517379761,0.24736478924751282,(GI-UX) Mobile Device Management,hardware_support,(GI-UX) Mobile Device Management|(GI-UX) Network Access|(GI-UX) Group|(GI-IaaS) Admin - IT Purchase Problem Management|(GI-UX) Windows,hardware_support|other|other|other|software_support
R-202,Attendance Report,(BF) Employee Platform (SAP SF),other,Service request,0,210,379,0.5229097604751587,0.39461374282836914,0.4100552499294281,0.36447054147720337,0.5229097604751587,0.12829601764678955,0.15843921899795532,(GI-UX) Account Management,other,(GI-UX) Account Management|(GI-CF) Robot Process Automation|(GI-UX) Group|(BF) Employee Platform (SAP SF)|(GI-CF) Robot Process Automation,other|admin_rights|software_license|other|admin_rights
R-203,I need administrator rights to install VPN for Generali projects (IVANTI),(GI-UX) File & Print,admin_rights,Service request,1,4677,73,0.8691579103469849,0.8684041500091553,0.8602254986763,0.8269307613372803,0.8691579103469849,0.0007537603378295898,0.04222714900970459,(GI-CF) Robot Process Automation,admin_rights,(GI-CF) Robot Process Automation|(GI-UX) File & Print|(GI-UX) File & Print|(GI-UX) File & Print|(GI-UX) Group,admin_rights|admin_rights|admin_rights|admin_rights|software_license
R-204,GFT Italy: element activation problem,(GI-SaaS) Salesforce,enterprise_systems,Service request,1,698,190,0.9943467378616333,0.9920058846473694,0.9607017636299133,0.9079882502555847,0.9943467378616333,0.002340853214263916,0.08635848760604858,(GI-SaaS) Salesforce,enterprise_systems,(GI-SaaS) Salesforce|(GI-SaaS) Salesforce|(GI-SaaS) Salesforce|(GI-SaaS) Salesforce|(GI-SaaS) Salesforce,enterprise_systems|enterprise_systems|enterprise_systems|enterprise_systems|enterprise_systems
R-207,AVD Assignment,(GI-UX) Group,other,Service request,1,1169,311,0.519199550151825,0.519199550151825,0.4577859342098236,0.4129502475261688,0.519199550151825,0.0,0.10624930262565613,(GI-UX) File & Print,other,(GI-UX) File & Print|(GI-UX) File & Print|(GI-IaaS) Admin - License & Asset Management|(GI-UX) Group|(GI-UX) Group,other|other|software_license|other|software_license
R-21,Administrator rights and software installation,(GI-CF) Robot Process Automation,admin_rights,Service request,1,4445,360,0.7511393427848816,0.744182825088501,0.7351385951042175,0.7205361127853394,0.7511393427848816,0.006956517696380615,0.030603229999542236,(GI-CF) Robot Process Automation,admin_rights,(GI-CF) Robot Process Automation|(GI-CF) Robot Process Automation|(GI-CF) Robot Process Automation|(GI-CF) Robot Process Automation|(GI-CF) Robot Process Automation,admin_rights|admin_rights|admin_rights|admin_rights|admin_rights
R-210,NEED TO EDIT ENVIRONMENT VARIABLES,(GI-UX) File & Print,admin_rights,Service request,1,4712,171,0.5953624248504639,0.5438454151153564,0.5316493511199951,0.4873585104942322,0.5953624248504639,0.05151700973510742,0.10800391435623169,(GI-UX) Group,software_license,(GI-UX) Group|(GI-CF) Robot Process Automation|(GI-CF) Robot Process Automation|(GI-CF) Robot Process Automation|(GI-CF) Robot Process Automation,software_license|admin_rights|admin_rights|admin_rights|admin_rights
R-214,administrator right,(GI-CF) Robot Process Automation,admin_rights,Service request,1,4696,175,0.791369616985321,0.7483302354812622,0.7488898038864136,0.7280910611152649,0.791369616985321,0.04303938150405884,0.06327855587005615,(GI-UX) File & Print,admin_rights,(GI-UX) File & Print|(GI-CF) Robot Process Automation|(BF) Information Security Office|(BF) Information Security Office|(GI-CF) Robot Process Automation,admin_rights|admin_rights|admin_rights|admin_rights|admin_rights
R-215,The user kinly ask us to rename its GFT Alias from Isabella-Garcia@company.com t,(GI-UX) Account Management,other,Service request,0,266,78,0.9404765367507935,0.6579521894454956,0.6577275395393372,0.5399283766746521,0.9404765367507935,0.28252434730529785,0.40054816007614136,(GI-UX) Unified Communication,other,(GI-UX) Unified Communication|(GI-UX) Account Management|(GI-UX) Account Management|(GI-UX) Account Management|(GI-IaaS) Cloud Services,other|email_support|collaboration|other|other
R-217,New endpoint for OmegaCorp VPN cdh reader PROD,"(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)",vpn_access,Service request,1,1058,136,0.7699255347251892,0.7287691831588745,0.6789048314094543,0.6026135683059692,0.7699255347251892,0.0411563515663147,0.16731196641921997,"(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)",vpn_access,"(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)|(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)|(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)|(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)|(GI-IaaS) Network On-Prem (LAN,WLAN,WAN 2nd level)",vpn_access|vpn_access|vpn_access|vpn_access|vpn_access
R-218,Accesso to URL,(GI-UX) Network Access,vpn_access,Service request,1,1024,304,0.5182530879974365,0.517117977142334,0.505382239818573,0.48635780811309814,0.5182530879974365,0.001135110855102539,0.03189527988433838,(GI-UX) Network Access,vpn_access,(GI-UX) Network Access|(GI-UX) Network Access|(GI-UX) Group|(GI-UX) Group|(GI-UX) Network Access,vpn_access|vpn_access|vpn_access|vpn_access|vpn_access
R-219,Access to KaldiNorp VPN from Gentech VPN,(GI-UX) Network Access,vpn_access,Service request,1,1148,78,0.6582161784172058,0.6268806457519531,0.6116504073143005,0.5845458507537842,0.6582161784172058,0.031335532665252686,0.07367032766342163,(GI-UX) Network Access,vpn_access,(GI-UX) Network Access|(GI-UX) Group|(GI-UX) File & Print|(GI-UX) File & Print|(GI-UX) Network Access,vpn_access|vpn_access|admin_rights|admin_rights|vpn_access
R-22,I need to stop automated updates to node js,(GI-UX) Group,software_support,Service request,1,886,90,0.8620724678039551,0.6612606644630432,0.6574887037277222,0.5587098002433777,0.8620724678039551,0.20081180334091187,0.3033626675605774,(GI-SM) Service Desk,software_support,(GI-SM) Service Desk|(GI-UX) Group|(GI-UX) Network Access|(GI-UX) Group|(GI-SM) Service Desk,software_support|software_support|software_support|software_support|software_support
R-220,Docker desktop license,(GI-IaaS) Admin - License & Asset Management,software_license,Service request,1,2270,58,0.9034231901168823,0.9018046259880066,0.8648411631584167,0.8254226446151733,0.9034231901168823,0.0016185641288757324,0.07800054550170898,(GI-UX) Group,software_license,(GI-UX) Group|(GI-IaaS) Admin - License & Asset Management|(GI-IaaS) Admin - License & Asset Management|(GI-UX) Group|(GI-UX) Group,software_license|other|software_license|software_license|software_license
R-221,I can't access DFX VPN,(GI-UX) File & Print,software_support,Service request,1,422,64,0.5811656713485718,0.5810250043869019,0.5618884563446045,0.5351576209068298,0.5811656713485718,0.00014066696166992188,0.04600805044174194,(GI-UX) Network Access,vpn_access,(GI-UX) Network Access|(GI-UX) Group|(GI-UX) Network Access|(GI-UX) Network Access|(GI-UX) Group,vpn_access|software_support|other|software_support|password_reset
R-223,I need administration rights on my computer,(GI-CF) Robot Process Automation,admin_rights,Service request,1,4709,101,0.8446933031082153,0.8446933031082153,0.8385526537895203,0.8273181915283203,0.8446933031082153,0.0,0.01737511157989502,(GI-UX) File & Print,admin_rights,(GI-UX) File & Print|(GI-UX) File & Print|(GI-UX) File & Print|(GI-UX) File & Print|(GI-CF) Robot Process Automation,admin_rights|admin_rights|admin_rights|admin_rights|admin_rights
R-224,Need to rename the Alias of MNRV from Alex-Reed@example.com to Reed.Alex@example,(GI-UX) Account Management,email_support,Service request,1,621,123,0.6579524278640747,0.6280190944671631,0.5665126442909241,0.4131360650062561,0.6579524278640747,0.02993333339691162,0.2448163628578186,(GI-UX) Account Management,other,(GI-UX) Account Management|(GI-UX) Unified Communication|(GI-IaaS) Backend M365 (2nd level)|(GI-UX) Account Management|(GI-UX) Account Management,other|other|other|other|email_support
R-225,GFT ITALIA SRL_Jane Smith ‎(JS108)‎_start date change,(BF) Employee Platform (SAP SF),other,Service request,0,462,230,0.603413462638855,0.5555002689361572,0.5584453344345093,0.5424611568450928,0.603413462638855,0.047913193702697754,0.06095230579376221,(GI-SaaS) Salesforce,other,(GI-SaaS) Salesforce|(GI-UX) Application|(GI-UX) Application|(BF) Employee Platform (SAP SF)|(GI-UX) Account Management,other|absence|other|other|onboarding
R-230,Access to Emmer Network via Konsa VPN,(GI-UX) Network Access,vpn_access,Service request,1,1263,181,0.6124162673950195,0.5837207436561584,0.5836314558982849,0.5604643821716309,0.6124162673950195,0.028695523738861084,0.05195188522338867,(GI-UX) Network Access,other,(GI-UX) Network Access|(GI-UX) Network Access|(GI-UX) Network Access|(GI-UX) Network Access|(GI-UX) Group,other|vpn_access|vpn_access|vpn_access|vpn_access
R-231,Enable user to access client network (SGS-Banco BPM),(GI-UX) Network Access,vpn_access,Service request,1,1113,267,0.9957883358001709,0.9891097545623779,0.9501953125,0.7910085320472717,0.9957883358001709,0.006678581237792969,0.20477980375289917,(GI-UX) Network Access,vpn_access,(GI-UX) Network Access|(GI-UX) Network Access|(GI-UX) Network Access|(GI-UX) Network Access|(GI-UX) Network Access,vpn_access|vpn_access|vpn_access|vpn_access|vpn_access
R-232,I need a Confluence License,(GI-IaaS) Development Platform,software_license,Service request,1,1146,78,0.918615460395813,0.918615460395813,0.8949901461601257,0.857459545135498,0.918615460395813,0.0,0.06115591526031494,(GI-IaaS) Development Platform,software_license,(GI-IaaS) Development Platform|(GI-IaaS) Development Platform|(GI-IaaS) Development Platform|(GI-IaaS) Development Platform|(GI-IaaS) Development Platform,software_license|software_license|software_license|software_license|software_license
R-233,Administrator rights,(GI-UX) File & Print,admin_rights,Service request,1,4703,141,0.792081356048584,0.7370007634162903,0.7440671324729919,0.7266795039176941,0.792081356048584,0.0550805926322937,0.06540185213088989,(GI-UX) Network Access,admin_rights,(GI-UX) Network Access|(GI-CF) Robot Process Automation|(BF) Information Security Office|(GI-UX) File & Print|(GI-CF) Robot Process Automation,admin_rights|admin_rights|admin_rights|admin_rights|admin_rights
R-234,Confluence license request,(GI-IaaS) Development Platform,software_license,Service request,1,1283,96,0.8555153012275696,0.8555153012275696,0.8480854034423828,0.8250077962875366,0.8555153012275696,0.0,0.03050750494003296,(GI-IaaS) Development Platform,software_license,(GI-IaaS) Development Platform|(GI-IaaS) Development Platform|(GI-IaaS) Development Platform|(GI-IaaS) Development Platform|(GI-IaaS) Development Platform,software_license|software_license|software_license|software_license|software_license
R-235,Jira license request,(GI-IaaS) Development Platform,software_license,Service request,1,1316,100,0.8402281403541565,0.815489649772644,0.8174914121627808,0.8105798363685608,0.8402281403541565,0.02473849058151245,0.029648303985595703,(GI-IaaS) Development Platform,software_license,(GI-IaaS) Development Platform|(GI-IaaS) Development Platform|(GI-IaaS) Development Platform|(GI-IaaS) Development Platform|(GI-IaaS) Development Platform,software_license|software_license|software_license|software_license|software_license
R-236,Admin Rights,(GI-UX) Network Access,admin_rights,Service request,1,4633,165,0.8259684443473816,0.813143253326416,0.7770428657531738,0.7190788984298706,0.8259684443473816,0.012825191020965576,0.10688954591751099,(GI-UX) Group,software_license,(GI-UX) Group|(GI-UX) File & Print|(GI-UX) File & Print|(GI-UX) Group|(GI-UX) Group,software_license|admin_rights|admin_rights|software_license|software_license
R-237,I need administrator rights,(GI-CF) Robot Process Automation,admin_rights,Service request,1,4715,90,0.8791489601135254,0.8735067844390869,0.8630460500717163,0.8444375991821289,0.8791489601135254,0.0056421756744384766,0.034711360931396484,(GI-UX) Group,admin_rights,(GI-UX) Group|(GI-CF) Robot Process Automation|(BF) Information Security Office|(BF) Information Security Office|(GI-CF) Robot Process Automation,admin_rights|admin_rights|admin_rights|admin_rights|admin_rights
R-238,Problem with opening ISP's Apps,(GI-UX) File & Print,hardware_support,Incident,1,232,156,0.7354416847229004,0.7310556173324585,0.7028053998947144,0.6511648297309875,0.7354416847229004,0.0043860673904418945,0.08427685499191284,(GI-UX) Group,hardware_support,(GI-UX) Group|(GI-UX) Group|(GI-UX) File & Print|(GI-UX) Windows|(GI-UX) Group,hardware_support|other|software_support|software_support|software_support
R-239,VPN Citrix,(GI-UX) File & Print,other,Service request,1,265,38,0.6921645402908325,0.6487261652946472,0.6457221508026123,0.6082336902618408,0.6921645402908325,0.0434383749961853,0.0839308500289917,(GI-UX) Windows,software_support,(GI-UX) Windows|(GI-UX) Windows|(GI-UX) Group|(GI-UX) Windows|(GI-UX) Group,software_support|software_support|software_support|software_support|software_support
R-24,Need support to remove end date,(GI-UX) Application,other,Incident,1,698,318,0.9314859509468079,0.8911945223808289,0.8415975570678711,0.7618002891540527,0.9314859509468079,0.040291428565979004,0.16968566179275513,(GI-SaaS) Salesforce,hr_tools,(GI-SaaS) Salesforce|(GI-SaaS) Salesforce|(GI-UX) Application|(GI-UX) Application|(GI-UX) Application,hr_tools|other|other|other|hr_tools
R-240,Offboard employee Liam Castillo on 2024-07-16 [Ticket to manage virtual devices ,(GI-IaaS) Backend Application Srv. & Project Support,offboarding,Service request,0,127,213,0.8014373779296875,0.7886322736740112,0.7767640352249146,0.7593085169792175,0.8014373779296875,0.01280510425567627,0.04212886095046997,(GI-UX) File & Print,offboarding,(GI-UX) File & Print|(GI-IaaS) Backend Application Srv. & Project Support|(GI-IaaS) Backend Application Srv. & Project Support|(GI-IaaS) Backend Application Srv. & Project Support|(GI-IaaS) Backend Application Srv. & Project Support,offboarding|offboarding|offboarding|offboarding|offboarding
R-242,Offboard employee Lorenzo Bressan on 2024-07-16 [Ticket to manage device retirem,(GI-UX) File & Print,offboarding,Service request,0,129,213,0.8014373779296875,0.7867693305015564,0.7804738283157349,0.7662026286125183,0.8014373779296875,0.014668047428131104,0.03523474931716919,(GI-IaaS) Backend Application Srv. & Project Support,offboarding,(GI-IaaS) Backend Application Srv. & Project Support|(GI-IaaS) Backend Application Srv. & Project Support|(LF) IT Office Access Italy|(GI-UX) File & Print|(LF) IT Office Access Italy,offboarding|offboarding|offboarding|offboarding|offboarding
R-244,Admin rights on my pc,(GI-CF) Robot Process Automation,admin_rights,Service request,1,4751,156,0.723877489566803,0.7006804943084717,0.6976221203804016,0.686353325843811,0.723877489566803,0.0231969952583313,0.03752416372299194,(BF) Information Security Office,admin_rights,(BF) Information Security Office|(GI-UX) Group|(GI-CF) Robot Process Automation|(GI-UX) Group|(GI-CF) Robot Process Automation,admin_rights|software_license|admin_rights|admin_rights|admin_rights
R-245,GFT Italia SRL_ Smith John_ B56C,(GI-UX) Application,absence,Service request,1,553,173,0.7426856756210327,0.6934370398521423,0.6824604272842407,0.6524723768234253,0.7426856756210327,0.04924863576889038,0.09021329879760742,(GI-UX) Application,absence,(GI-UX) Application|(GI-UX) Application|(GI-SaaS) Salesforce|(GI-SaaS) Salesforce|(GI-SaaS) Salesforce,absence|absence|absence|absence|absence
R-246,I can't edit membership for ISP Relianet CMC,(GI-UX) File & Print,software_support,Service request,1,421,132,0.4852621555328369,0.45232242345809937,0.43665891885757446,0.40184253454208374,0.4852621555328369,0.03293973207473755,0.08341962099075317,(GI-UX) Group,email_support,(GI-UX) Group|(GI-UX) Network Access|(GI-UX) Unified Communication|(GI-UX) System Management & Anti Virus|(GI-UX) File & Print,email_support|admin_rights|email_support|other|admin_rights
R-249,Badge to GFT Italy - urgente,(LF) IT Office Access Italy,office_access,Service request,1,415,337,0.9160689115524292,0.9122430086135864,0.8991138339042664,0.8790459632873535,0.9160689115524292,0.0038259029388427734,0.037022948265075684,(LF) IT Office Access Italy,office_access,(LF) IT Office Access Italy|(LF) IT Office Access Italy|(LF) IT Office Access Italy|(LF) IT Office Access Italy|(LF) IT Office Access Italy,office_access|office_access|office_access|office_access|office_access
R-25,Installation of Docker,(GI-UX) Group,other,Service request,1,2146,69,0.9413267970085144,0.7231507301330566,0.7232909798622131,0.6126632690429688,0.9413267970085144,0.21817606687545776,0.32866352796554565,(GI-UX) Group,software_license,(GI-UX) Group|(GI-UX) Group|(GI-UX) Group|(GI-UX) Group|(GI-IaaS) Admin - License & Asset Management,software_license|software_license|software_license|software_license|other
R-251,My Jabra device is not working properly,(GI-UX) Group,other,Incident,0,261,122,0.4400097727775574,0.3875458836555481,0.3950141966342926,0.38010579347610474,0.4400097727775574,0.05246388912200928,0.05990397930145264,(GI-UX) Group,hardware_support,(GI-UX) Group|(GI-UX) File & Print|(GI-IaaS) Development Platform|(GI-IaaS) Development Platform|(GI-UX) Group,hardware_support|hardware_support|access_problem|other|other
R-253,administration permission to install program,(GI-UX) Group,software_license,Service request,1,2135,218,0.7892407178878784,0.7600691914558411,0.7598823308944702,0.7463491559028625,0.7892407178878784,0.029171526432037354,0.04289156198501587,(GI-UX) File & Print,admin_rights,(GI-UX) File & Print|(GI-UX) Group|(GI-UX) Group|(GI-UX) Network Access|(GI-CF) Robot Process Automation,admin_rights|software_license|software_license|admin_rights|admin_rights
R-254,User BZX-LMNO and BZX-QRST can't add any group to an user on Azure,(GI-UX) System Management & Anti Virus,other,Service request,0,279,327,0.6275331377983093,0.6265645027160645,0.5749103426933289,0.49509626626968384,0.6275331377983093,0.000968635082244873,0.1324368715286255,(GI-IaaS) Backend System Management (2nd level),other,(GI-IaaS) Backend System Management (2nd level)|(GI-IaaS) Backend System Management (2nd level)|(GI-IaaS) Backend System Management (2nd level)|(GI-IaaS) Backend System Management (2nd level)|(GI-IaaS) Development Platform,other|other|other|other|other
